0.047705888748168945,0.46770717334674267,-0.01171875
0.06702566146850586,0.4881406047441659,-0.009765625
0.09696149826049805,0.49804304532841337,0.015625
0.1169745922088623,0.46140072063229376,0.005859375
0.13749098777770996,0.46770717334674267,-0.01171875
0.16749143600463867,34.553626799512664,-0.087890625
0.18750238418579102,9.262765684448679,-0.306640625
0.20702409744262695,5.351784895013999,-0.2158203125
0.22702693939208984,5.02202181645998,-0.6640625
0.2570221424102783,3.720719016534304,0.033203125
0.2770237922668457,3.5348433045186036,-0.1337890625
0.2970254421234131,2.556777146135345,0.0390625
0.3270230293273926,2.5625,-0.095703125
0.34700965881347656,2.283817048824183,0.0302734375
0.36754941940307617,2.599203603991038,-0.15625
0.3970215320587158,2.1580608338274434,-0.1064453125
0.41802501678466797,3.1607332021225707,0.166015625
0.4380207061767578,3.092802885329099,-0.2958984375
0.46702146530151367,2.5565861637151994,-0.0888671875
0.48755908012390137,2.13668661424646,0.0068359375
0.5075581073760986,3.102890537466638,-0.2900390625
0.5370821952819824,2.5498927673531684,0.068359375
0.5580823421478271,3.049718224688963,-0.078125
0.5775434970855713,2.6738388250790286,-0.1181640625
0.607553243637085,2.1668669779199643,-0.05859375
0.6270856857299805,3.086481360303347,0.1240234375
0.6470344066619873,3.9677656259537306,-0.2333984375
0.6775534152984619,3.3132369463260547,0.1572265625
0.6970088481903076,4.873397172404482,-0.244140625
0.7172548770904541,7.25801012244403,-0.1884765625
0.7470049858093262,8.986698069229877,-0.4423828125
0.7670056819915771,17.83562095919287,-0.044921875
0.7870054244995117,29.207718505773435,-0.5126953125
0.8176045417785645,39.11471510186416,-0.45703125
0.8376047611236572,46.39273793184123,-0.1123046875
0.8576045036315918,53.29090821554367,-0.8486328125
0.8776078224182129,37.7675481771388,-0.4072265625
0.9071149826049805,49.67360261622867,-0.244140625
0.9276373386383057,36.315659823793645,-0.0537109375
0.947054386138916,44.70657372663443,-0.458984375
0.9776871204376221,65.57221091094915,-0.607421875
0.997020959854126,72.13717130838303,-1.16015625
1.0175426006317139,72.39821788638861,-0.212890625
1.046942949295044,37.74793040684482,-0.5234375
1.0669445991516113,35.64269023499068,-0.6396484375
1.0869433879852295,73.82026578538579,-0.44140625
1.1176872253417969,46.66712239360812,-0.1328125
1.1377038955688477,33.100890400599496,-0.7138671875
1.158362627029419,47.43172519197989,-0.4951171875
1.1871085166931152,30.773983913973503,-0.1669921875
1.2071409225463867,29.410467285262573,-0.1025390625
1.227677583694458,23.64960276489861,-0.2392578125
1.257680892944336,14.897140822570618,-0.3955078125
1.2776823043823242,23.3330589641607,-0.50390625
